title,content,url,cnt,source,keyword,image,createdAt,priority
Enhancing the Netflix UI Experience with HDR,"by Yuji Mano, Benbuck Nason, Joe DragoSome of you have probably heard about HDR, or High Dynamic Range, which can produce a higher level of brightness, a wider range of colors, and an increased level ...",https://medium.com/netflix-techblog/enhancing-the-netflix-ui-experience-with-hdr-1e7506ad3e8?source=collection_home---4------4---------------------,0,netflix,"css,json,react,javascript,frontend,docker,backend",https://cdn-images-1.medium.com/max/1600/0*8_KIv_yZjgS9im4V,2018-09-24,0
Quasi Experimentation at Netflix,"Colin McFarland, Michael Pow, Jeremy GlickExperimentation informs much of our decision making at Netflix. We design, analyze, and execute experiments with rigor so that we have confidence that the cha...",https://medium.com/netflix-techblog/quasi-experimentation-at-netflix-566b57d2e362?source=collection_home---4------5---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/1*p3YpUJuFKDBte0aoA3egBg.png,2018-09-19,0
Netflix at the Spinnaker Summit 2018,"Author: Andy GloverSince releasing Spinnaker as an open source project in late 2015, the Spinnaker user and contributor community has grown by leaps and bounds. Our strong partnership with Google and ...",https://medium.com/netflix-techblog/netflix-at-the-spinnaker-summit-2018-ac694692d007?source=collection_home---4------6---------------------,0,netflix,python,https://cdn-images-1.medium.com/max/1200/1*TXxqP2Q9pd_MsjCI2koL4Q.png,2018-09-18,0
Streaming Video Experimentation at Netflix: Visualizing Practical and Statistical Significance,by Martin TingleyStreaming video experimentation at Netflix seeks to optimize the Quality of Experience (QoE for short) of the videos we stream to our 130 million members around the world. To measure ...,https://medium.com/netflix-techblog/streaming-video-experimentation-at-netflix-visualizing-practical-and-statistical-significance-7117420f4e9a?source=collection_home---4------7---------------------,0,netflix,"tensorflow,android,python,machinelearning",https://cdn-images-1.medium.com/max/1600/0*KYru_AVuXuZ5l0Yg,2018-09-17,0
Announcing the Netflix Post Technology Alliance,by Chris Fetner and Richard SmithYou’re working on the next great show or film that will deliver to Netflix. You know Netflix has a high quality bar for its content and you want the delivery to go smo...,https://medium.com/netflix-techblog/netflix-ptap-fcb0019b63fb?source=collection_home---4------8---------------------,0,netflix,"react,frontend",https://cdn-images-1.medium.com/max/1600/1*4Wot55i6LffPgtWsZbZdJw.png,2018-09-14,0
Keystone Real-time Stream Processing Platform,"Keystone Stream Processing Platform is Netflix’s data backbone and an essential piece of infrastructure that enables engineering data-driven culture. While Keystone focuses on data analytics, it is wo...",https://medium.com/netflix-techblog/keystone-real-time-stream-processing-platform-a3ee651812a?source=collection_home---4------9---------------------,0,netflix,"android,java",,2018-09-10,0
Engineering to Improve Marketing Effectiveness (Part 2) — Scaling Ad Creation and Management,"by Ravi Srinivas Ranganathan, Gopal KrishnanOur world-class marketing team has the unique task of showcasing our growing slate of Original Movies and TV Shows, and the unique stories behind every one ...",https://medium.com/netflix-techblog/https-medium-com-netflixtechblog-engineering-to-improve-marketing-effectiveness-part-2-7dd933974f5e?source=collection_home---4------10---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/1*TWbovfnsSqMJG66KYDQp6w.gif,2018-09-04,0
Part 2: Scheduling Notebooks at Netflix,"by Matthew Seal, Kyle Kelley, and Michelle UffordAt Netflix we’ve put substantial effort into adopting notebooks as an integrated development platform. The idea started as a discussion of what develop...",https://medium.com/netflix-techblog/scheduling-notebooks-348e6c14cfd6?source=collection_home---4------11---------------------,0,netflix,,,2018-08-22,0
Beyond Interactive: Notebook Innovation at Netflix,"By Michelle Ufford, M Pacer, Matthew Seal, and Kyle KelleyNotebooks have rapidly grown in popularity among data scientists to become the de facto standard for quick prototyping and exploratory analysi...",https://medium.com/netflix-techblog/notebook-innovation-591ee3221233?source=collection_home---4------12---------------------,0,netflix,"cloud,python,jupyter,docker,backend",,2018-08-16,0
Netflix Cloud Security: Detecting Credential Compromise in AWS,"Will Bengtson, Netflix Security Tools and OperationsCredential compromise is an important concern for anyone operating in the cloud. The problem becomes more obvious over time, as organizations contin...",https://medium.com/netflix-techblog/netflix-cloud-security-detecting-credential-compromise-in-aws-9493d6fd373a?source=collection_home---4------13---------------------,0,netflix,"machinelearning,python,django,cuda,docker",https://cdn-images-1.medium.com/max/1600/0*Fvowb-xBnRj2cgV6,2018-08-08,0
Pseudo Localization @ Netflix,"by Tim BrandallIn the past 8 years Netflix has transformed from an English-only product, to now supporting 26 languages and growing. As we add language support for our members residing in 190 differen...",https://medium.com/netflix-techblog/pseudo-localization-netflix-12fff76fbcbe?source=collection_home---4------14---------------------,0,netflix,"bitcoin,blockchain",https://cdn-images-1.medium.com/max/1600/1*zb-D8CUoxR4FTjLo48CmSA.png,2018-08-06,0
Netflix Cloud Security SIRT releases Diffy: A Differencing Engine for Digital Forensics in the Cloud,"Forest Monsen and Kevin Glisson, Netflix Security Intelligence and Response TeamThe Netflix Security Intelligence and Response Team (SIRT) announces the release of Diffy under an Apache 2.0 license. D...",https://medium.com/netflix-techblog/netflix-sirt-releases-diffy-a-differencing-engine-for-digital-forensics-in-the-cloud-37b71abd2698?source=collection_home---4------15---------------------,0,netflix,"python,django,docker",https://cdn-images-1.medium.com/max/1600/1*un0HBYCOg9Bx1K1OCfrvGA.png,2018-07-17,0
Evolution of Application Data Caching : From RAM to SSD,"In 2013, we introduced EVCache a distributed in-memory caching solution based on memcached that offers low-latency, high-reliability caching and storage. It is well integrated with AWS and EC2, a Netf...",https://medium.com/netflix-techblog/evolution-of-application-data-caching-from-ram-to-ssd-a33d6fa7a690?source=collection_home---4------16---------------------,0,netflix,"tensorflow,python,machinelearning,caffe",https://cdn-images-1.medium.com/max/1200/0*SvUkJBm1Vj1tYD9H,2018-07-12,0
Auto Scaling Production Services on Titus,"By Andrew Leung, Amit Joshi, and the rest of the Titus team.Over the past three years, Netflix has been investing in container technology. A large part of this investment has been around Titus, Netfli...",https://medium.com/netflix-techblog/auto-scaling-production-services-on-titus-1f3cd49f5cd7?source=collection_home---4------17---------------------,0,netflix,"ruby,css,javascript,python,django,frontend,html,php,docker",https://cdn-images-1.medium.com/max/1600/1*7JLYOhPu-06DyjlOC_PO2g.png,2018-07-09,0
Netflix at Spark+AI Summit 2018,By Faisal SiddiqiApache Spark has been an immensely popular big data platform for distributed computing. Netflix has been using Spark extensively for various batch and stream-processed workloads. A su...,https://medium.com/netflix-techblog/netflix-at-spark-ai-summit-2018-5304749ed7fa?source=collection_home---4------18---------------------,0,netflix,python,https://cdn-images-1.medium.com/max/1600/1*wHBrbJN0YA72L2GEXOWKYw.png,2018-06-21,0
Simplifying Media Innovation at Netflix with Archer,"By Naveen Mareddy, Frank San Miguel, Rick Wong, Mangala Prabhu and Olof JohanssonImagine you are developing a quick prototype to sift through all the frames of the movie Bright to find the best shots ...",https://medium.com/netflix-techblog/simplifying-media-innovation-at-netflix-with-archer-3f8cbb0e2bcb?source=collection_home---4------19---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/0*z48Jl7fC2Cd0tSGn,2018-06-20,0
Growth Engineering at Netflix — Accelerating Innovation,"by Eric EiswerthMillions of people visit Netflix every day. Many of them are already Netflix members, looking to enjoy their favorite movies and TV shows, and we work hard to ensure they have a great ...",https://medium.com/netflix-techblog/growth-engineering-at-netflix-accelerating-innovation-90eb8e70ce59?source=collection_home---4------20---------------------,0,netflix,"mongodb,database,angular,react,javascript,frontend,php",https://cdn-images-1.medium.com/max/1600/1*FVTNKdbGHMr9qs77CW8NZQ.png,2018-06-18,0
Metacat: Making Big Data Discoverable and Meaningful at Netflix,"by Ajoy Majumdar, Zhen LiMost large companies have numerous data sources with different data formats and large data volumes. These data stores are accessed and analyzed by many people throughout the e...",https://medium.com/netflix-techblog/metacat-making-big-data-discoverable-and-meaningful-at-netflix-56fb36a53520?source=collection_home---4------21---------------------,0,netflix,"python,backend,json",https://cdn-images-1.medium.com/max/1600/1*Nz8bc62eRDxegVkzJr_HrQ.png,2018-06-14,0
The End of Video Coding?,"In the IEEE Signal Processing Magazine issue November 2006 article “Future of Video Coding and Transmission” Prof. Edward Delp started by asking the panelists “Is video coding dead? Some feel that, wi...",https://medium.com/netflix-techblog/the-end-of-video-coding-40cf10e711a2?source=collection_home---4------22---------------------,0,netflix,"react,frontend,css,docker",https://cdn-images-1.medium.com/max/1600/1*uOlyVnNexgh4GO9_A1JBKg.jpeg,2018-06-13,0
Lessons from Building Observability Tools at Netflix,"Our mission at Netflix is to deliver joy to our members by providing high-quality content, presented with a delightful experience. We are constantly innovating on our product at a rapid pace in pursui...",https://medium.com/netflix-techblog/lessons-from-building-observability-tools-at-netflix-7cfafed6ab17?source=collection_home---4------23---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/0*05M3O_9OoM8lc3rt,2018-06-04,0
Open Sourcing Zuul 2,"We are excited to announce the open sourcing of Zuul 2, Netflix’s cloud gateway. We use Zuul 2 at Netflix as the front door for all requests coming into Netflix’s cloud infrastructure. Zuul 2 signific...",https://medium.com/netflix-techblog/open-sourcing-zuul-2-82ea476cb2b3?source=collection_home---4------0---------------------,0,netflix,"mongodb,database,angular,react,javascript,python,django,frontend,docker",https://cdn-images-1.medium.com/max/1600/0*ycjEWsSKCaPemEg3.,2018-05-21,0
Full Cycle Developers at Netflix — Operate What You Build,The year was 2012 and operating a critical service at Netflix was laborious. Deployments felt like walking through wet sand. Canarying was devolving into verifying endurance (“nothing broke after one ...,https://medium.com/netflix-techblog/full-cycle-developers-at-netflix-a08c31f83249?source=collection_home---4------1---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/1*LhKUxthL3goY9oS0t5GBoQ.png,2018-05-17,0
Multi-Cloud Continuous Delivery with Spinnaker report now available.,"by Emily Burns, Asher Feldman, Rob Fletcher, Tomas Lin, Justin Reynolds, Chris Sanden and Rob ZienertWe’re pleased to announce the release of our O’Reilly report, Continuous Delivery with Spinnaker. T...",https://medium.com/netflix-techblog/multi-cloud-continuous-delivery-with-spinnaker-report-now-available-6040ba83b765?source=collection_home---4------2---------------------,0,netflix,docker,https://cdn-images-1.medium.com/max/1600/1*24pIU9giAn7lE3aSKVBhlw.png,2018-05-15,0
Netflixにおける日本語字幕の導入,(Please note that this article is a localized (to Japanese) version of a corresponding tech blog article in the English language)Netflixでは、2015年9月の日本における配信サービス開始時から日本語字幕を提供しています。 今回のブログでは、日本語字幕提供に至るまで...,https://medium.com/netflix-techblog/netflix%E3%81%AB%E3%81%8A%E3%81%91%E3%82%8B%E6%97%A5%E6%9C%AC%E8%AA%9E%E5%AD%97%E5%B9%95%E3%81%AE%E5%B0%8E%E5%85%A5-b8c8c4fa299e?source=collection_home---4------3---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/1*TKdBhyoaC1dr3XSbVVqpsA.png,2018-05-13,0
Engineers Making Movies (AKA Open Source Test Content),"by Andy Schuler and Matthew DonatoIf you’re a die-hard Netflix fan, you may have already stumbled onto the dark and brooding story of a timeless struggle between man and nature, water and fountain, ba...",https://medium.com/netflix-techblog/engineers-making-movies-aka-open-source-test-content-f21363ea3781?source=collection_home---4------4---------------------,0,netflix,"css,react,animation,frontend,docker",,2018-05-11,0
Announcing the Netflix Research Website,We’re pleased to announce that we’ve launched a new website at research.netflix.com that provides an overview of the research that we do here at Netflix. We have many amazing researchers working on a ...,https://medium.com/netflix-techblog/netflix-research-website-767408c50404?source=collection_home---4------5---------------------,0,netflix,"python,android,java",https://cdn-images-1.medium.com/max/1600/1*AubzNmZyvwl7FLLnW5A6Nw.png,2018-05-09,0
"Titus, the Netflix container management platform, is now open source","by Amit Joshi, Andrew Leung, Corin Dwyer, Fabio Kung, Sargun Dhillon, Tomasz Bak, Andrew Spyker, Tim BozarthToday, we are open-sourcing Titus, our container management platform.Titus powers critical a...",https://medium.com/netflix-techblog/titus-the-netflix-container-management-platform-is-now-open-source-f868c9fb5436?source=collection_home---4------6---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/1*R-XMUHeTud1sYosB1UWijQ.png,2018-04-18,0
Automated Canary Analysis at Netflix with Kayenta,"by Michael Graff and Chris SandenToday, in partnership with Google, we have open sourced Kayenta, a platform for Automated Canary Analysis (ACA). Kayenta leverages lessons learned over the years of de...",https://medium.com/netflix-techblog/automated-canary-analysis-at-netflix-with-kayenta-3260bc7acc69?source=collection_home---4------7---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/0*uo-uBLoDUf_Qx05i.,2018-04-10,0
Netflix FlameScope,"We’re excited to release FlameScope: a new performance visualization tool for analyzing variance, perturbations, single-threaded execution, application startup, and other time-based issues. It has bee...",https://medium.com/netflix-techblog/netflix-flamescope-a57ca19d47bb?source=collection_home---4------8---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1200/1*v9ooXXqmObcOOWYo87NxjQ.png,2018-04-04,0
Women Living on the Edge Event,"by Karen Casella, Sangeeta Narayanan, Kim Trott, Gaya Varadarajan, Haripriya MurthyNetflix’s Edge Engineering team recently hosted a Women in Technology event where we shared some of the challenges th...",https://medium.com/netflix-techblog/women-living-on-the-edge-event-709f49f521df?source=collection_home---4------9---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/0*20hgER67JF0CZ8Zx.,2018-04-02,0
Data Science and the Art of Producing Entertainment at Netflix,"by Ritwik Kumar, Vinith Misra, Jen Walraven, Lavanya Sharan, Bahareh Azarnoush, Boris Chen, Nirmal GovindNetflix has released hundreds of Originals and plans to spend $8 billion over the next year on ...",https://medium.com/netflix-techblog/studio-production-data-science-646ee2cc21a1?source=collection_home---4------10---------------------,0,netflix,python,https://cdn-images-1.medium.com/max/1600/0*plgeRy2Zq08ZTF6N.,2018-03-27,0
Using Machine Learning to Improve Streaming Quality at Netflix,"by Chaitanya EkanadhamOne of the common questions we get asked is: “Why do we need machine learning to improve streaming quality?” This is a really important question, especially given the recent hype...",https://medium.com/netflix-techblog/using-machine-learning-to-improve-streaming-quality-at-netflix-9651263ef09f?source=collection_home---4------11---------------------,0,netflix,"android,css,react,frontend,docker",https://cdn-images-1.medium.com/max/1600/0*41Zg-1OWfwp87G-C.,2018-03-22,0
Launching the Netflix Public Bug Bounty Program,"Netflix’s goal is to deliver joy to our 117+ million members around the world, and it’s the security team’s job to keep our members, partners and employees secure. We have been engaging with the secur...",https://medium.com/netflix-techblog/netflixbugbounty-ae3bf4489def?source=collection_home---4------12---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/0*-wPQxFZ-U0PAcJmE.,2018-03-21,0
Engineering to Improve Marketing Effectiveness (Part 1),"“Make people so excited about our content that they sign up and watch”- Kelly Bennett, Netflix Chief Marketing OfficerThis statement has become the driving force on our Advertising Technology (AdTech)...",https://medium.com/netflix-techblog/engineering-to-improve-marketing-effectiveness-part-1-a6dd5d02bab7?source=collection_home---4------13---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/0*f_bkj3H4z6gSA5ja.,2018-03-14,0
Netflix Hack Day — Winter 2018,"by Tom Richards, Ruslan Meshenberg, Leslie Posada, Daniel Jacobson, Kaely CoonAbout a week ago, Netflix hosted another successful Hack Day. This event gives Netflix employees a chance to take a break ...",https://medium.com/netflix-techblog/netflix-hack-day-winter-2018-b36ee09699d6?source=collection_home---4------14---------------------,0,netflix,"css,python,html,frontend,php",https://cdn-images-1.medium.com/max/1600/1*_chHsgu8RbjVIs4pMDSRng.png,2018-03-13,0
Project Nimble: Region Evacuation Reimagined,"We are proud to present Nimble: the evolution of the Netflix failover architecture that makes region evacuation an order of magnitude faster. At Netflix, our goal is to be there for our customers when...",https://medium.com/netflix-techblog/project-nimble-region-evacuation-reimagined-d0d0568254d4?source=collection_home---4------15---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1200/1*fM8pIqqA28mHbYorkLvFHg.jpeg,2018-03-12,0
Optimized shot-based encodes: Now Streaming!,"Bad picture quality — blockiness, blurring, distorted faces and objects — can draw you out of that favorite TV show or movie you’re watching on Netflix. In many cases, low bandwidth networks or data c...",https://medium.com/netflix-techblog/optimized-shot-based-encodes-now-streaming-4b9464204830?source=collection_home---4------16---------------------,0,netflix,"cloud,android,docker,backend",,2018-03-09,0
Dynamic optimizer — a perceptual video encoding optimization framework,Video encoding has fueled academic research over the past 25 years and enabled compelling products and services. Many companies are built around video encoding and transmission — Netflix and Google’s ...,https://medium.com/netflix-techblog/dynamic-optimizer-a-perceptual-video-encoding-optimization-framework-e19f1e3a277f?source=collection_home---4------17---------------------,0,netflix,"ruby,css,javascript,tensorflow,python,machinelearning,html,frontend,php",https://cdn-images-1.medium.com/max/1600/0*ObO7IW8FeMHP0IwY.,2018-03-05,0
AVA: The Art and Science of Image Discovery at Netflix,"Authored by — Madeline, Lauren, Boris, Tim, Parth, Eugene and ApurvaAt Netflix, the Content Platform Engineering and Global Product Creative teams know that imagery plays an incredibly important role ...",https://medium.com/netflix-techblog/ava-the-art-and-science-of-image-discovery-at-netflix-a442f163af6?source=collection_home---4------18---------------------,0,netflix,python,https://cdn-images-1.medium.com/max/1600/1*R-4laTXe2wtJC_cBGUeBSw.jpeg,2018-02-07,0
Fast JSON API serialization with Ruby on Rails,"by Shishir Kakaraddi, Srinivas Raghunathan, Adam Gross and Ryan JohnstonWe are pleased to announce the open source release of the Fast JSON API gem geared towards Ruby on Rails applications.Introducti...",https://medium.com/netflix-techblog/fast-json-api-serialization-with-ruby-on-rails-7c06578ad17f?source=collection_home---4------19---------------------,0,netflix,"ruby,jquery,docker,react,javascript,python,frontend,xml,backend",https://cdn-images-1.medium.com/max/1600/1*3ZLHzQ0cSJxwa3gyviq53A.png,2018-02-01,0
Scaling Time Series Data Storage — Part I,"The growth of internet connected devices has led to a vast amount of easily accessible time series data. Increasingly, companies are interested in mining this data to derive useful insights and make d...",https://medium.com/netflix-techblog/scaling-time-series-data-storage-part-i-ec2b6d44ba39?source=collection_home---4------20---------------------,0,netflix,"ruby,css,react,tensorflow,python,machinelearning,javascript,frontend",https://cdn-images-1.medium.com/max/1600/0*QHOtYeP8F9J46FRq.,2018-01-23,0
Integrating imperative APIs into a React application,"by Sriram RaoThe Netflix TV app plays videos not only when users choose to watch a title, but also while browsing to find something great to enjoy. When we rewrote our TV user interface in React, we s...",https://medium.com/netflix-techblog/integrating-imperative-apis-into-a-react-application-1257e1b45ac6?source=collection_home---4------22---------------------,0,netflix,"vue,angular,react,javascript,frontend,reactjs",https://cdn-images-1.medium.com/max/1600/1*F3QZZZE75wEzMxZT6opI5Q.png,2017-12-19,0
Distributing Content to Open Connect,"In previous posts we’ve talked about how we calculate, predict, and use content popularity for Open Connect to maximize the efficiency of our content delivery network and other data science challenges...",https://medium.com/netflix-techblog/distributing-content-to-open-connect-3e3e391d4dc9?source=collection_home---4------23---------------------,0,netflix,"python,android,java",https://cdn-images-1.medium.com/max/1600/1*7Dja7NTcH0UQhfL427L2lg.png,2017-12-12,0
Implementing Japanese Subtitles on Netflix,Japanese subtitles were first made available on the Netflix service as a part of the Japanese launch in September 2015. This blog post provides a technical description of the work we did leading up to...,https://medium.com/netflix-techblog/implementing-japanese-subtitles-on-netflix-c165fbe61989?source=collection_home---4------0---------------------,0,netflix,,,2017-12-11,0
Artwork Personalization at Netflix,"By Ashok Chandrashekar, Fernando Amat, Justin Basilico and Tony JebaraFor many years, the main goal of the Netflix personalized recommendation system has been to get the right titles in front each of ...",https://medium.com/netflix-techblog/artwork-personalization-c589f074ad76?source=collection_home---4------1---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/0*038O1qN_N7lC3CGD.,2017-12-07,0
Innovating Faster on Personalization Algorithms at Netflix Using Interleaving,"By Juliette Aurisset, Michael Ramm, Joshua ParksThe Netflix experience is powered by a family of ranking algorithms, each optimized for a different purpose. For instance, the Top Picks row on the home...",https://medium.com/netflix-techblog/interleaving-in-online-experiments-at-netflix-a04ee392ec55?source=collection_home---4------2---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/0*baj8e-s1v5hJRm6A.,2017-11-29,0
Updates on Netflix’s Container Management Platform,We continue to share lessons learned from scheduling and executing containers in production at scale. This blog posts summarizes not only recent publications on our container management platform (Proj...,https://medium.com/netflix-techblog/updates-on-netflixs-container-management-platform-a91738360bd8?source=collection_home---4------4---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/1*Qd0omPjkQ21JJfJOMNPr5g.jpeg,2017-11-14,0
Machine Learning Platform meetup,"By Faisal SiddiqiMachine Learning is making fast inroads into many areas of business and is being employed in an increasingly widening array of commercial applications. At Netflix, ML has been used fo...",https://medium.com/netflix-techblog/machine-learning-platform-meetup-ddec090f3c17?source=collection_home---4------6---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/0*ubFQaXg4cKDK6MDP.,2017-10-18,0
Developer Experience Lessons Operating a Serverless-like Platform At Netflix — Part II,"By Ludovic Galibert, Vasanth Asokan and Sangeeta NarayananIn Part 1 of this series, we outlined key learnings the Edge Developer Experience team gained from operating the API dynamic scripting platfor...",https://medium.com/netflix-techblog/developer-experience-lessons-operating-a-serverless-like-platform-at-netflix-part-ii-63a376c28228?source=collection_home---4------7---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/1*W6vAWf60GJ1davcvGWDiiA.png,2017-10-12,0
Serving 100 Gbps from an Open Connect Appliance,"In the summer of 2015, the Netflix Open Connect CDN team decided to take on an ambitious project. The goal was to leverage the new 100GbE network interface technology just coming to market in order to...",https://medium.com/netflix-techblog/serving-100-gbps-from-an-open-connect-appliance-cdb51dda3b99?source=collection_home---4------8---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/1*lTGL1_D6hTMEMa7EDV8yZA.png,2017-09-29,0
"Scaling Event Sourcing for Netflix Downloads, Episode 2","by Karen Casella, Phillipa Avery, Robert Reta, Joseph BreuerIn the first episode of this series of posts, we introduced the Netflix downloads project and the use cases that led us to consider a soluti...",https://medium.com/netflix-techblog/scaling-event-sourcing-for-netflix-downloads-episode-2-ce1b54d46eec?source=collection_home---4------9---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/0*CRWUAIP4Ak7QrahS.,2017-09-18,0
"Scaling Event Sourcing for Netflix Downloads, Episode 1","by Karen Casella, Phillipa Avery, Robert Reta, Joseph BreuerEarly in 2016, several Netflix teams were asked the question: “What would it take to allow members to download and view content offline on t...",https://medium.com/netflix-techblog/scaling-event-sourcing-for-netflix-downloads-episode-1-6bc1595c5595?source=collection_home---4------10---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/1*XoUpg2CK_w8UPQOAJ3Yelw.png,2017-09-11,0
Netflix Hack Day — Summer 2017,"by Daniel Jacobson, Ruslan Meshenberg, Leslie Posada, and Tom RichardsAbout a week ago, Netflix hosted another great Hack Day. The event gives Netflix employees a chance to take a break from everyday ...",https://medium.com/netflix-techblog/netflix-hack-day-summer-2017-ef3ba81a8a77?source=collection_home---4------11---------------------,0,netflix,"css,python,html,frontend,php",https://cdn-images-1.medium.com/max/1600/0*ux_3Hh_tn9QfhEQH.,2017-08-29,0
Starting the Avalanche,By Scott Behrens and Bryan PayneWe’d like to introduce you to one of the most devastating ways to cause service instability in modern micro-service architectures: application DDoS. A specially crafted...,https://medium.com/netflix-techblog/starting-the-avalanche-640e69b14a06?source=collection_home---4------13---------------------,0,netflix,,,2017-07-28,0
ChAP: Chaos Automation Platform,"We are excited to announce ChAP, the newest member of our chaos tooling family! Chaos Monkey and Chaos Kong ensure our resilience to instance and regional failures, but threats to availability can als...",https://medium.com/netflix-techblog/chap-chaos-automation-platform-53e6d528371f?source=collection_home---4------14---------------------,0,netflix,,https://cdn-images-1.medium.com/max/1600/1*LwspfR7nJVMzmXT940pRnQ.png,2017-07-26,0
