title,content,url,cnt,source,keyword,image,createdAt,priority
Optimizing web servers for high throughput and low latency,"This is an expanded version of my talk at NginxConf 2017 on September 6, 2017. As an SRE on the Dropbox Traffic Team, I’m responsible for our Edge network: its reliability, performance, and efficiency...",https://blogs.dropbox.com/tech/2017/09/optimizing-web-servers-for-high-throughput-and-low-latency/,0,dropbox,,,2017-09-06,0
Evolution of Dropbox’s Edge Network,"Update (November 14, 2017): Miami, Sydney, Paris, Milan and Madrid have been added to the Dropbox Edge Network.Since launching Magic Pocket last year, we’ve been storing and serving more than 90 perce...",https://blogs.dropbox.com/tech/2017/06/evolution-of-dropboxs-edge-network/,0,dropbox,,,2017-06-19,0
Introducing Cape,"More than a billion files are saved to Dropbox every day, and we need to run many asynchronous jobs in response to these events to power various Dropbox features. Examples of these asynchronous jobs i...",https://blogs.dropbox.com/tech/2017/05/introducing-cape/,0,dropbox,"javascript,frontend",,2017-05-17,0
Augmented camera previews for the Dropbox Android document scanner,"With Dropbox’s document scanner, a user can take a photo of a document with their phone and convert it into a clean, rectangular PDF. In our previous blog posts (Part 1, Part 2), we presented an overv...",https://blogs.dropbox.com/tech/2017/05/augmented-camera-previews-for-the-dropbox-android-document-scanner/,0,dropbox,"android,java,python",,2017-05-03,0
Creating a culture of accessibility,"At Dropbox, we strive to make products that are easy for everyone to use. As part of that mission, we’ve been improving product accessibility for users with disabilities, and building a collaborative ...",https://blogs.dropbox.com/tech/2017/04/creating-a-culture-of-accessibility/,0,dropbox,,,2017-04-27,0
Adding IPv6 connectivity support to the Dropbox desktop client,"Computers on the internet are uniquely identified by an IP address. For decades the world has used Internet Protocol version 4 (IPv4), which allows for about 4 billion unique addresses. As more of the...",https://blogs.dropbox.com/tech/2017/04/adding-ipv6-connectivity-support-to-the-dropbox-desktop-client/,0,dropbox,"frontend,android,css",,2017-04-25,0
"Accelerating Iteration Velocity on Dropbox’s Desktop Client, Part 2","In our previous blog post on investing in the Desktop Client platform at Dropbox, we discussed the challenges of trying to innovate and iterate on a product while maintaining high platform quality and...",https://blogs.dropbox.com/tech/2017/04/accelerating-iteration-velocity-on-dropboxs-desktop-client-part-2/,0,dropbox,"frontend,android,css",,2017-04-21,0
Creating a Modern OCR Pipeline Using Computer Vision and Deep Learning,In this post we will take you behind the scenes on how we built a state-of-the-art Optical Character Recognition (OCR) pipeline for our mobile document scanner. We used computer vision and deep learni...,https://blogs.dropbox.com/tech/2017/04/creating-a-modern-ocr-pipeline-using-computer-vision-and-deep-learning/,0,dropbox,"javascript,css,react,android,caffe,frontend,machinelearning,python",,2017-04-12,0
Deploying Brotli for static content,"Most representations of data contain a lot of redundancy, which provides an opportunity for greater communication efficiency by compressing the content. Compression is either built-in into the data fo...",https://blogs.dropbox.com/tech/2017/04/deploying-brotli-for-static-content/,0,dropbox,"frontend,css",,2017-04-06,0
Memory-Efficient Image Passing in the Document Scanner,"In our previous blog posts on Dropbox’s document scanner (Part 1, Part 2 and Part 3), we focused on the algorithms that powered the scanner and on the optimizations that made them speedy. However, spe...",https://blogs.dropbox.com/tech/2017/03/memory-efficient-image-passing-in-document-scanner/,0,dropbox,"android,java,python",,2017-03-30,0
"Accelerating Iteration Velocity on Dropbox’s Desktop Client, Part 1","Imagine you’re an engineer working on a new product feature that is going to have a high impact on the end user, like the Dropbox Badge. You want to get quick validation on the functionality and utili...",https://blogs.dropbox.com/tech/2017/03/accelerating-iteration-velocity-on-dropboxs-desktop-client-part-1/,0,dropbox,"frontend,android,css",,2017-03-22,0
Preventing cross-site attacks using same-site cookies,"Dropbox employs traditional cross-site attack defenses, but we also employ same-site cookies as a defense in depth on newer browsers. In this post, we describe how we rolled out same-site cookie based...",https://blogs.dropbox.com/tech/2017/03/preventing-cross-site-attacks-using-same-site-cookies/,0,dropbox,,,2017-03-16,0
DropboxMacUpdate: Making automatic updates on macOS safer and more reliable,"Keeping users on the latest version of the Dropbox desktop app is critical. It allows our developers to rapidly innovate, showcase new features to our users, maintain compatibility with server endpoin...",https://blogs.dropbox.com/tech/2017/03/dropboxmacupdate-making-automatic-updates-on-macos-safer-and-more-reliable/,0,dropbox,"react,css,android,frontend,html",,2017-03-08,0
Introducing Stormcrow,"A SaaS company like Dropbox needs to update our systems constantly, at all levels of the stack. When it comes time to tune some piece of infrastructure, roll out a new feature, or set up an A/B test, ...",https://blogs.dropbox.com/tech/2017/03/introducing-stormcrow/,0,dropbox,,,2017-03-06,0
Meet Securitybot: Open Sourcing Automated Security at Scale,"Security incidents happen. And when they do, they need to be dealt with—quickly. That’s where detection comes into play. The faster incidents are detected, the faster they can be handed off to the sec...",https://blogs.dropbox.com/tech/2017/02/meet-securitybot-open-sourcing-automated-security-at-scale/,0,dropbox,"javascript,backend,tensorflow,jquery,docker,frontend,html,machinelearning,animation,cloud,python",,2017-02-22,0
Annotations on Document Previews,"Location-specific feedback has always been fundamental to collaboration. At Dropbox, we’ve recognized this need and implemented annotations on document previews. Our goal was to allow users to provide...",https://blogs.dropbox.com/tech/2016/11/annotations-on-document-previews/,0,dropbox,,,2016-11-30,0
Infrastructure Update: Pushing the edges of our global performance,"Dropbox has hundreds of millions of registered users, and we’re always hard at work to ensure our customers have a speedy, reliable experience, wherever they are. Today, I am excited to announce an ex...",https://blogs.dropbox.com/tech/2016/11/infrastructure-update-pushing-the-edges-of-our-global-performance/,0,dropbox,"backend,cloud,docker",,2016-11-16,0
Improving the Responsiveness of the Document Detector,"In our previous blog posts (Part 1, Part 2), we presented an overview of various parts of Dropbox’s document scanner, which helps users digitize their physical documents by automatically detecting the...",https://blogs.dropbox.com/tech/2016/10/improving-the-responsiveness-of-the-document-detector/,0,dropbox,"frontend,animation",,2016-10-19,0
NetFlash: Tracking Dropbox network traffic in real-time with Elasticsearch,"Large-scale networks are complex, dynamic systems with many parts, managed by many different teams. Each team has tools they use to monitor their part of the system, but they measure very different th...",https://blogs.dropbox.com/tech/2016/10/netflash-tracking-dropbox-network-traffic-in-real-time-with-elasticsearch/,0,dropbox,"database,docker,mongodb",,2016-10-06,0
How Dropbox securely stores your passwords,"It’s universally acknowledged that it’s a bad idea to store plain-text passwords. If a database containing plain-text passwords is compromised, user accounts are in immediate danger. For this reason, ...",https://blogs.dropbox.com/tech/2016/09/how-dropbox-securely-stores-your-passwords/,0,dropbox,"css,frontend,animation,docker,php,python",,2016-09-21,0
Improving the performance of full-text search,"For Firefly, Dropbox’s full-text search engine, speed has always been a priority. (For more background on Firefly, check out our blog post). When our team saw search latency deteriorate from 250 ms to...",https://blogs.dropbox.com/tech/2016/09/improving-the-performance-of-full-text-search/,0,dropbox,python,,2016-09-07,0
(Re)Introducing Edgestore,"Edgestore is the metadata store that powers many internal and external Dropbox services and products. We first talked about Edgestore in late 2013 and needless to say, much has happened since.In this ...",https://blogs.dropbox.com/tech/2016/08/reintroducing-edgestore/,0,dropbox,,,2016-08-30,0
Fast Document Rectification and Enhancement,"Dropbox’s document scanner lets users capture a photo of a document with their phone and convert it into a clean, rectangular PDF. It works even if the input is rotated, slightly crumpled, or partiall...",https://blogs.dropbox.com/tech/2016/08/fast-document-rectification-and-enhancement/,0,dropbox,,,2016-08-16,0
Fast and Accurate Document Detection for Scanning,"A few weeks ago, Dropbox launched a set of new productivity tools including document scanning on iOS. This new feature allows users to scan documents with their smartphone camera and store those scans...",https://blogs.dropbox.com/tech/2016/08/fast-and-accurate-document-detection-for-scanning/,0,dropbox,"machinelearning,python,tensorflow",,2016-08-09,0
Lepton image compression: saving 22% losslessly from images at 15MB/s,"We are pleased to announce the open source release of Lepton, our new streaming image compression format, under the Apache license.Lepton achieves a 22% savings reduction for existing JPEG images, by ...",https://blogs.dropbox.com/tech/2016/07/lepton-image-compression-saving-22-losslessly-from-images-at-15mbs/,0,dropbox,android,,2016-07-14,0
Pocket watch: Verifying exabytes of data,"There is nothing more important to Dropbox than the safety of our user data. When we set out to build Magic Pocket, our in-house multi-exabyte storage system, durability was the requirement that under...",https://blogs.dropbox.com/tech/2016/07/pocket-watch/,0,dropbox,,,2016-07-06,0
Lossless compression with Brotli in Rust for a bit of Pied Piper on the backend,"Written by Daniel Reiter Horn and Mehant Baid, Serving Infrastructure team at Dropbox.In HBO’s Silicon Valley, lossless video compression plays a pivotal role for Pied Piper as they struggle to stream...",https://blogs.dropbox.com/tech/2016/06/lossless-compression-with-brotli/,0,dropbox,"javascript,css,react,database,frontend,mongodb,angular",,2016-06-29,0
Going deeper with Project Infinite,"Last month at Dropbox Open London, we unveiled a new technology preview: Project Infinite. Project Infinite is designed to enable you to access all of the content in your Dropbox—no matter how small t...",https://blogs.dropbox.com/tech/2016/05/going-deeper-with-project-infinite/,0,dropbox,,,2016-05-24,0
Enabling HTTP/2 for Dropbox web services: experiences and observations,"At Dropbox, our traffic team recently upgraded the front-end Nginx servers to enable HTTP/2 for our web services. In this article, we would like to share our experiences and findings during the HTTP/2...",https://blogs.dropbox.com/tech/2016/05/enabling-http2-for-dropbox-web-services-experiences-and-observations/,0,dropbox,"backend,database,mysql,django,docker,php,python",,2016-05-11,0
Inside the Magic Pocket,"We’ve received a lot of positive feedback since announcing Magic Pocket, our in-house multi-exabyte storage system. We’re going to follow that announcement with a series of technical blog posts that o...",https://blogs.dropbox.com/tech/2016/05/inside-the-magic-pocket/,0,dropbox,"backend,cloud,docker",,2016-05-06,0
Scaling to exabytes and beyond,"Years ago, we called Dropbox a “Magic Pocket” because it was designed to keep all your files in one convenient place. Dropbox has evolved from that simple beginning to become one of the most powerful ...",https://blogs.dropbox.com/tech/2016/03/magic-pocket-infrastructure/,0,dropbox,"frontend,animation,docker,python",,2016-03-14,0
Open Sourcing Pytest Tools,"At Dropbox, we made the switch from testing with unittest to pytest. We love the features, fixtures, plugins, and customizability of pytest. To further improve our experience, we built a couple of too...",https://blogs.dropbox.com/tech/2016/03/open-sourcing-pytest-tools/,0,dropbox,,,2016-03-03,0
What do you mean ‘we need more time’??,"In tech, we spend little time talking about the softer skills like communication, project management, and prioritization. These are the skills that elevate someone from a good programmer to a great so...",https://blogs.dropbox.com/tech/2015/10/what-do-you-mean-you-need-more-time/,0,dropbox,,,2015-10-25,0
Inside LAN Sync,"Dropbox LAN Sync is a feature that allows you to download files from other computers on your network, saving time and bandwidth compared to downloading them from Dropbox servers.Imagine that you are a...",https://blogs.dropbox.com/tech/2015/10/inside-lan-sync/,0,dropbox,"android,docker,python",,2015-10-13,0
Open Sourcing Zulip – a Dropbox Hack Week Project,"This year’s Dropbox Hack Week saw some incredible projects take shape – from the talented team that visited Baltimore to research food deserts, to a project to recreate the fictional Pied Piper algori...",https://blogs.dropbox.com/tech/2015/09/open-sourcing-zulip-a-dropbox-hack-week-project/,0,dropbox,"css,android,frontend,html,php,python",,2015-09-25,0
[CSP] Third Party Integrations and Privilege Separation,"This is the fourth of four posts on our experience deploying Content Security Policy at Dropbox. If this sort of work interests you, we are hiring! We will also be at AppSec USA this week. Come say hi...",https://blogs.dropbox.com/tech/2015/09/csp-third-party-integrations-and-privilege-separation/,0,dropbox,,,2015-09-24,0
[CSP] The Unexpected Eval,"This is the third of four posts on our experience deploying Content Security Policy at Dropbox. If this sort of work interests you, we are hiring! We will also be at AppSec USA this week. Come say hi!...",https://blogs.dropbox.com/tech/2015/09/csp-the-unexpected-eval/,0,dropbox,,,2015-09-23,0
[CSP] Unsafe-inline and nonce deployment,"This is the second  of four posts on our experience deploying Content Security Policy at Dropbox. If this sort of work interests you, we are hiring! We will also be at AppSec USA this week. Come say h...",https://blogs.dropbox.com/tech/2015/09/unsafe-inline-and-nonce-deployment/,0,dropbox,,,2015-09-22,0
[CSP] On Reporting and Filtering,"This is the first of four posts on our experience deploying Content Security Policy at Dropbox. If this sort of work interests you, we are hiring! We will also be at AppSec USA this week. Come say hi!...",https://blogs.dropbox.com/tech/2015/09/on-csp-reporting-and-filtering/,0,dropbox,,,2015-09-21,0
Dropbox Bug Bounty Program: Best Practices,"Dropbox is recognizing security researchers for submitting security bugs through a bug bounty program with HackerOne and Bugcrowd. Whether you’re a security bug guru or a complete newbie, we want to m...",https://blogs.dropbox.com/tech/2015/08/dropbox-bug-bounty-program-best-practices-2/,0,dropbox,,,2015-08-31,0
How to Write a Better Scribe,"Like many companies, Dropbox uses scribe to aggregate log data into our analytics pipeline. After a recent scribe pipeline outage, we decided to rewrite scribe with the goals of reducing operational o...",https://blogs.dropbox.com/tech/2015/05/how-to-write-a-better-scribe/,0,dropbox,,,2015-05-20,0
Introducing the Dropbox bug bounty program,"Protecting the privacy and security of our users’ information is a top priority for us at Dropbox. In addition to hiring world class experts, we believe it’s important to get all the help we can from ...",https://blogs.dropbox.com/tech/2015/04/introducing-our-bug-bounty-program/,0,dropbox,,,2015-04-15,0
"Firefly: Instant, Full-Text Search Engine for Dropbox (Part 1)","Like any serious practitioners of large distributed systems our first order of business was clear: come up with a name for the project! We settled on Firefly. Today, Firefly powers search for all Drop...",https://blogs.dropbox.com/tech/2015/03/firefly-instant-full-text-search-engine/,0,dropbox,,,2015-03-23,0
Dropbox at AWS re:Invent 2014,"Dropbox is an active customer of Amazon Web Services, currently operating one of the largest global deployments into S3, tens of thousands of EC2 instances, and heavily utilizing other services like S...",https://blogs.dropbox.com/tech/2014/12/aws-reinvent-2014/,0,dropbox,,,2014-12-04,0
"Building Carousel, Part III: Drawing Images on Screen",Making Carousel highly responsive was a critical part of providing an awesome user experience. Carousel wouldn’t be as usable or effective if the app stuttered or frequently caused users to wait while...,https://blogs.dropbox.com/tech/2014/10/building-carousel-part-iii-drawing-images-on-screen/,0,dropbox,"frontend,android,animation",,2014-10-27,0
The Tech Behind Dropbox’s New User Experience on Mobile (Part 2),"In last week’s post, Kat described how we redesigned our new user experience from the ground up to make it a delight for users to get started on Dropbox from our mobile apps. In this post, I’ll go int...",https://blogs.dropbox.com/tech/2014/08/tech-behind-dropboxs-new-user-experience-for-mobile/,0,dropbox,,,2014-08-20,0
"Building Dropbox’s New User Experience for Mobile, Part 1","At Dropbox, we treat growth as an integral part of the product experience. We look at major holes in user experience that slow growth, and we try to be creative in addressing the big picture, rather t...",https://blogs.dropbox.com/tech/2014/08/building-dropboxs-new-user-experience-for-mobile-part-1/,0,dropbox,"frontend,android,css",,2014-08-12,0
"Building Carousel, Part II: Speeding Up the Data Model","In the last post, Stephen explored the asynchronous client-server communication model we use in Carousel to provide a fast user experience, where interactions aren’t blocked on network calls. But netw...",https://blogs.dropbox.com/tech/2014/08/building-carousel-part-ii-speeding-up-the-data-model/,0,dropbox,,,2014-08-06,0
Streaming File Synchronization,"Our users love Dropbox for many reasons, sync performance being chief among them. We’re going to look at a recent performance improvement called Streaming Sync which can improve sync latency by up to ...",https://blogs.dropbox.com/tech/2014/07/streaming-file-synchronization/,0,dropbox,"android,java",,2014-07-11,0
Open Sourcing Our Go Libraries,"Dropbox owes a large share of its success to Python, a language that enabled us to iterate and develop quickly. However, as our infrastructure matures to support our ever growing user base, we started...",https://blogs.dropbox.com/tech/2014/07/open-sourcing-our-go-libraries/,0,dropbox,"backend,css,bootstrap,frontend,cloud,docker",,2014-07-01,0
"Building Carousel, Part I: How we made our networked mobile app feel fast and local","When we began the journey of building a mobile app for Dropbox a few years ago, we started simple — our Android and iOS apps allowed our users to view their files on the go, and cache them for offline...",https://blogs.dropbox.com/tech/2014/04/building-carousel-part-i-how-we-made-our-networked-mobile-app-feel-fast-and-local/,0,dropbox,"javascript,css,bootstrap,react,jquery,frontend",,2014-04-14,0
"Introducing Pyston: an upcoming, JIT-based Python implementation","Hello everyone, I’m very excited to announce Pyston, a new open-source implementation of Python, currently under development at Dropbox.  The goal of the project is to produce a high-performance Pytho...",https://blogs.dropbox.com/tech/2014/04/introducing-pyston-an-upcoming-jit-based-python-implementation/,0,dropbox,"python3,android,java,python",,2014-04-03,0
Video Processing at Dropbox,"Every day millions of people upload videos to Dropbox. Besides wanting their memories safe forever, they also want to be able to watch them at any time and on any device. The playout experience should...",https://blogs.dropbox.com/tech/2014/02/video-processing-at-dropbox/,0,dropbox,,,2014-02-18,0
Improving Dropbox Performance: Retrieving Thumbnails,"Dropbox brings your photos, videos, documents, and other files to any platform: mobile, web, desktop, or API. Over time, through automatic camera uploads on iOS and Android, you might save thousands o...",https://blogs.dropbox.com/tech/2014/01/retrieving-thumbnails/,0,dropbox,"frontend,css,php",,2014-01-27,0
Outage post-mortem,"On Friday evening our service went down during scheduled maintenance. The service was back up and running about three hours later, with core service fully restored by 4:40 PM PT on Sunday.For the past...",https://blogs.dropbox.com/tech/2014/01/outage-post-mortem/,0,dropbox,"ruby,docker",,2014-01-12,0
Dropbox Status Update,"UPDATE 1/12 at 7:23pm PT: Dropbox should now be up and running for all of you, but we’re working through a few last issues with the Dropbox photos tab.  More info on our main blog and the latest post ...",https://blogs.dropbox.com/tech/2014/01/dropbox-status-update/,0,dropbox,,,2014-01-11,0
Scaling MongoDB at Mailbox,"Mailbox has grown unbelievably quickly. During that growth, one performance issue that impacted us was MongoDB’s database-level write lock. The amount of time Mailbox’s backends were waiting for the w...",https://blogs.dropbox.com/tech/2013/09/scaling-mongodb-at-mailbox/,0,dropbox,"javascript,nodejs,frontend,angular,angularjs",,2013-09-12,0
Welcome Guido!,"Today we’re excited to welcome a new member of the Dropbox family under unusual circumstances. Though he’s joining us now, his contributions to Dropbox date back to day one, all the way to the very fi...",https://blogs.dropbox.com/tech/2012/12/welcome-guido/,0,dropbox,"javascript,css,react,python3,frontend,python",,2012-12-07,0
Caching in theory and practice,"Hello, my name is Pavel Panchekha. I was an intern at Dropbox back in ’11, and one thing I’ve investigated are various caching algorithms. The Dropbox mobile client caches frequently-accessed files, s...",https://blogs.dropbox.com/tech/2012/10/caching-in-theory-and-practice/,0,dropbox,"android,java",,2012-10-16,0
Comtypes: How Dropbox learned to stop worrying and love the COM,"Here at Dropbox, we often use Python in uncommon ways. Today, I’ll be writing about a module that few Python users have even heard of before—comtypes. Comtypes is built on top of ctypes and allows acc...",https://blogs.dropbox.com/tech/2012/10/adventures-with-comtypes/,0,dropbox,,,2012-10-04,0
Dropbox dives into CoffeeScript,"During July’s Hackweek, the three of us rewrote Dropbox’s full browser-side codebase to use CoffeeScript instead of JavaScript, and we’ve been really happy with how it’s been going so far. This is a c...",https://blogs.dropbox.com/tech/2012/09/dropbox-dives-into-coffeescript/,0,dropbox,,,2012-09-13,0
Some love for JavaScript applications,"During our last hack week, Aakanksha Sarda and I set out to build a library that helps JavaScript developers use the Dropbox API. My main goal was to take “static” Web applications to the next level. ...",https://blogs.dropbox.com/tech/2012/08/some-love-for-javascript-applications-2/,0,dropbox,"javascript,css,react,jquery,frontend,html,webpack,php,python",,2012-08-31,0
Plop: Low-overhead profiling for Python,"It’s almost time for another Hack Week at Dropbox, and with that in mind I’d like to present one of the projects from our last Hack Week.A profiler is an indispensable tool for optimizing programs.  W...",https://blogs.dropbox.com/tech/2012/07/plop-low-overhead-profiling-for-python/,0,dropbox,"css,python3,frontend,html,php,python",,2012-07-10,0
zxcvbn: realistic password strength estimation,"Over the last few months, I’ve seen a password strength meter on almost every signup form I’ve encountered. Password strength meters are on fire.Here’s a question: does a meter actually help people se...",https://blogs.dropbox.com/tech/2012/04/zxcvbn-realistic-password-strength-estimation/,0,dropbox,,,2012-04-10,0
