title,content,url,cnt,source,keyword,image,createdAt,priority
ThrowBlack Friday: Let me repeat that," At this retailer, the director in charge of stores decides that every time a store employee gets an email, a copy should automatically be sent to the employee's supervisor, reports an IT pilot fish w...",https://www.computerworld.com/article/3322950/it-industry/throwblack-friday-let-me-repeat-that.html#tk.rss_all,0,computerworld,,,2018-11-23,0
Gmail encryption: Everything you need to know," Encryption may sound like a subject best left to hackers and tinfoil hat wearers, but don't be fooled: It's a critical part of contemporary life and something that's important for everyone, especiall...",https://www.computerworld.com/article/3322497/security/gmail-encryption.html#tk.rss_all,0,computerworld,,,2018-11-22,0
Throwback Thursday: Just our way of saying thanks!, This software-based simulator is huge. It's more than a decade old. It's the division's cash cow. And the project to deliver a new version written in C++ is on track to miss its February delivery dat...,https://www.computerworld.com/article/3323576/it-careers/throwback-thursday-just-our-way-of-saying-thanks.html#tk.rss_all,0,computerworld,,,2018-11-22,0
W. Va. says mobile voting via blockchain went smoothly, West Virginia officials say a mobile voting app based on blockchain technology successfully allowed absentee military members and their families living overseas to participate in this year's mid-term...,https://www.computerworld.com/article/3322926/blockchain/w-va-says-mobile-voting-via-blockchain-went-smoothly.html#tk.rss_all,0,computerworld,"ethereum,blockchain,typescript,frontend,bitcoin,css,react",,2018-11-21,0
"Zoho customer service tools get AI, analytics updates"," Zoho has added AI and analytics features to its CRM suite, part of a drive by the company to unify its sales, marketing and customer support apps.Zoho CRM Plus was launched in 2014, bundling nine app...",https://www.computerworld.com/article/3323377/collaboration/zoho-customer-service-tools-get-ai-analytics-updates.html#tk.rss_all,0,computerworld,"android,php",,2018-11-21,0
Useful R functions you might not know," Almost every R user knows about popular packages like dplyr and ggplot2. But with 10,000+ packages on CRAN and yet more on GitHub, it's not always easy to unearth libraries with great R functions. On...",https://www.computerworld.com/article/3184778/data-analytics/6-useful-r-functions-you-might-not-know.html#tk.rss_all,0,computerworld,,,2018-11-21,0
Apple's small Silk Labs purchase pushes AI to the edge, Apple’s AI push into on-device machine learning continues with news of its acquisition of Silk Labs breaking just as the U.S. heads into its annual holiday season.The edge case for artificial intelli...,https://www.computerworld.com/article/3323357/cloud-computing/apples-small-silk-labs-purchase-pushes-ai-to-the-edge.html#tk.rss_all,0,computerworld,,,2018-11-21,0
"As usual, there's a simple explanation"," IT manager pilot fish puts in an order with an internet provider to boost bandwidth and get a bigger block of IP addresses, and it looks like everything is running on rails.""Forms were completed and ...",https://www.computerworld.com/article/3322941/networking/as-usual-theres-a-simple-explanation.html#tk.rss_all,0,computerworld,,,2018-11-21,0
How to fix iCloud when it stops working," iCloud sits at the heart of the Apple user experience, connecting and syncing all our devices together and enabling a host of utterly essential tasks. That’s why when iCloud goes wrong, it’s good to ...",https://www.computerworld.com/article/3322896/mobile-wireless/how-to-fix-icloud-when-it-stops-working.html#tk.rss_all,0,computerworld,,,2018-11-20,0
"Uber, Pinterest and the rest of the 2019 IPO class emerged from the ashes of the Great Recession"," Ten years ago, the economy was in free fall. The tech companies expected to go public next year helped rebuild it. The wealth created in 2019 when several of America’s highest-valued startups go publ...",https://www.recode.net/2018/11/28/18114790/2019-ipos-recession-uber-airbnb-pinterest-lyft-slack,0,recode,"frontend,android,css",,2018-11-28,0
"Full Q&A: ‘Rule Makers, Rule Breakers’ author Michele Gelfand on Recode Decode"," Gelfand studies why some cultures desire rules, why others avoid them and what gets the best results. On the latest episode of Recode Decode with Kara Swisher, cultural psychologist Michele Gelfand j...",https://www.recode.net/2018/11/28/18115426/michele-gelfand-rule-makers-breakers-book-recode-decode-kara-swisher-podcast,0,recode,,,2018-11-28,0
Laurene Powell Jobs’s Emerson Collective bought Pop-Up Magazine Productions," The social impact firm makes another media acquisition, this time of the publisher of California Sunday Magazine and Pop-Up Magazine events. The Emerson Collective, the social impact firm run by Laur...",https://www.recode.net/2018/11/27/18114661/laurene-powell-jobs-emerson-collective-pop-up-magazine-productions,0,recode,,,2018-11-27,0
Google workers just publicly called on the tech giant to end plans for a censored search product in China," Employees are asking management to end the project, citing human rights concerns. Google workers signed a public letter asking their company’s management to cancel controversial plans to build a cens...",https://www.recode.net/2018/11/27/18114098/google-workers-letter-china-dragonfly-censored-search,0,recode,docker,,2018-11-27,0
Recode Daily: Google spends $1 billion on a 52-acre office park in space-constrained Silicon Valley," Plus: General Motors will shut five factories and cut more than 14,000 jobs; Airbnb finds its new CFO at Amazon; Chinese scientists are creating the first genetically altered babies; and, oh yeah — N...",https://www.recode.net/2018/11/27/18113642/google-property-gm-factory-airbnb-amazon-stephenson-cfo-china-babies-crispr-monopoly-nasa-mars,0,recode,,,2018-11-27,0
An Amazon veteran is leaving after 20 years to eventually help take Robinhood public, Jason Warnick has presumably had a lot of job offers since joining Amazon in the 20th century. The stock-trading startup Robinhood has hired a chief financial officer — who spent 20 years at Amazon —...,https://www.recode.net/2018/11/26/18113720/robinhood-ipo-jason-warnick-amazon-chief-financial-officer,0,recode,,,2018-11-27,0
How an $8 billion Silicon Valley startup has shared talent with one of its most prominent investors," There are deep ties between Coinbase and Andreessen Horowitz. Coinbase and Andreessen Horowitz have a special connection. The news last week that Mike Lempres, one of Coinbase’s higher-ranking execut...",https://www.recode.net/2018/11/26/18112424/coinbase-andreessen-horowitz-graphic-ties,0,recode,"machinelearning,python,tensorflow",,2018-11-26,0
Amazon wants brands to advertise Alexa voice shopping — essentially for free, Consumer goods represent Alexa’s best chance at getting voice sales off the ground. Amazon wants more people to purchase more stuff through Alexa — and it wants the companies that make the stuff to f...,https://www.recode.net/2018/11/26/18106834/amazon-alexa-advertising-cpg-voice,0,recode,,,2018-11-26,0
Recode Daily: Black Friday shoppers chose their screens over brick-and-mortar stores, Plus: Facebook and the White House try to sneak bad news past us over the holiday; Jeff Bezos awards $97.5 million to 24 U.S. nonprofits in the first stage of his Day One Fund; Disney is facing princ...,https://www.recode.net/2018/11/26/18111525/black-friday-shopping-retail-ecommerce-facebook-definers-schrage-sandberg-zuckerberg-parliament,0,recode,"android,frontend,php,python,react",,2018-11-26,0
Memo from a ‘Facebook nation’ to Mark Zuckerberg: You moved fast and broke our country.," Maria Ressa, the journalist who co-founded Rappler in the Philippines, warns that her country is a “cautionary tale” for the United States. In August of 2016, investigative journalist Maria Ressa con...",https://www.recode.net/2018/11/26/18111859/maria-ressa-rappler-facebook-mark-zuckerberg-philippines-kara-swisher-recode-decode-podcast,0,recode,"mongodb,android,frontend,database,python,react",,2018-11-26,0
